REPORTER	DATE	JOURNAL	LIEU	PAYS	LATITUDE	LONGITUDE	TITRE	URL
Gaston Leroux	1899-05-15	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/15-mai-1899/66/175633/1
Gaston Leroux	1899-05-22	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/22-mai-1899/66/184961/1
Gaston Leroux	1899-05-31	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/31-mai-1899/66/186995/1
Gaston Leroux	1899-06-01	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/01-juin-1899/66/172969/1
Gaston Leroux	1899-06-04	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/04-juin-1899/66/184959/1
Gaston Leroux	1899-06-12	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/12-juin-1899/66/184955/1
Gaston Leroux	1899-07-24	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/24-juillet-1899/66/176651/1
Gaston Leroux	1899-07-31	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/31-juillet-1899/66/172963/1
Gaston Leroux	1899-09-18	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/18-septembre-1899/66/176645/1
Gaston Leroux	1899-09-20	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/20-septembre-1899/66/176643/1
Gaston Leroux	1899-10-20	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/20-octobre-1899/66/165249/1
Gaston Leroux	1899-11-03	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/03-novembre-1899/66/164275/1
Gaston Leroux	1899-11-10	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/10-novembre-1899/66/167273/1
Gaston Leroux	1899-11-24	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/24-novembre-1899/66/167271/1
Gaston Leroux	1899-12-01	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/01-decembre-1899/66/187967/1
Gaston Leroux	1899-12-29	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/29-decembre-1899/66/186969/1
Gaston Leroux	1900-01-05	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/05-janvier-1900/66/180387/1
Gaston Leroux	1900-01-16	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/16-janvier-1900/66/187959/1
Gaston Leroux	1900-01-22	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/22-janvier-1900/66/181357/1
Gaston Leroux	1900-02-06	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/06-fevrier-1900/66/183265/1
Gaston Leroux	1900-02-16	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/16-fevrier-1900/66/173647/1
Gaston Leroux	1900-03-09	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/09-mars-1900/66/178611/1
Gaston Leroux	1900-03-16	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/16-mars-1900/66/177633/1
