REPORTER	DATE	JOURNAL	VILLE	PAYS	LATITUDE	LONGITUDE	TITRE	SUJET	URL	A_LA_UNE
Louis Roubaud	1935-01-29	Le Petit Parisien	Paris	France	48.86669293	2.333335326	Police et sûreté	Vu d'ensemble sur la P.J	https://www.retronews.fr/journal/le-petit-parisien/29-janvier-1935/2/61712/1	O
Louis Roubaud	1935-02-09	Le Petit Parisien	Paris	France	48.86669294	2.333335327	Police et sûreté	Vu d'ensemble sur la P.J	https://www.retronews.fr/journal/le-petit-parisien/9-fevrier-1935/2/61690/1	O
Louis Roubaud	1935-02-10	Le Petit Parisien	Paris	France	48.86669295	2.333335328	Police et sûreté	Vu d'ensemble sur la P.J	https://www.retronews.fr/journal/le-petit-parisien/10-fevrier-1935/2/61688/1	O
Louis Roubaud	1935-02-27	Le Petit Parisien	Paris	France	48.86669296	2.333335329	Police et sûreté	Vu d'ensemble sur la P.J	https://www.retronews.fr/journal/le-petit-parisien/27-fevrier-1935/2/61654/1	O
Louis Roubaud	1935-03-01	Le Petit Parisien	Paris	France	48.86669297	2.333335330	Police et sûreté	Vu d'ensemble sur la P.J	https://www.retronews.fr/journal/le-petit-parisien/1-mars-1935/2/61650/1	O
Louis Roubaud	1935-03-09	Le Petit Parisien	Paris	France	48.86669298	2.333335331	Police et sûreté	Vu d'ensemble sur la P.J	https://www.retronews.fr/journal/le-petit-parisien/9-mars-1935/2/61634/1	O
Louis Roubaud	1935-03-10	Le Petit Parisien	Athènes	Grèce	37.98381	23.727739	Les émouvantes péripéties de la guerre de clans qui se poursuit en Grèce	Guerre de clans en Grèce	https://www.retronews.fr/journal/le-petit-parisien/10-mars-1935/2/61632/1	O
Louis Roubaud	1935-04-05	Le Petit Parisien	Athènes	Grèce	37.98382	23.727740	Comment en Grèce l'armée met en demeure M. Tsaldaris de faire condamner les militaires rebelles	Guerre en Grèce	https://www.retronews.fr/journal/le-petit-parisien/5-avril-1935/2/61582/1	O
Louis Roubaud	1935-06-09	Le Petit Parisien	Prague	Tchécoslovaquie	50.075538	14.4378	Que veut le fuhrer de Sudètes ?	Politique Tchécoslovaquie	https://www.retronews.fr/journal/le-petit-parisien/9-juin-1935/2/61454/1	O
Louis Roubaud	1935-06-10	Le Petit Parisien	Prague	Tchécoslovaquie	50.075539	14.4379	Comment Hitler engendra Heinlen	Politique Tchécoslovaquie	https://www.retronews.fr/journal/le-petit-parisien/10-juin-1935/2/61452/1	O
Louis Roubaud	1935-06-14	Le Petit Parisien	Prague	Tchécoslovaquie	50.075540	14.4380	La minorité allemande en Bohème	Politique Tchécoslovaquie	https://www.retronews.fr/journal/le-petit-parisien/14-juin-1935/2/61442/1	O
Louis Roubaud	1935-06-17	Le Petit Parisien	Prague	Tchécoslovaquie	50.075541	14.4381	Un entretien d'une heure avec M. Malypetr	Politique Tchécoslovaquie	https://www.retronews.fr/journal/le-petit-parisien/17-juin-1935/2/61438/1	O
Louis Roubaud	1935-06-27	Le Petit Parisien	Téplice	Tchécoslovaquie	50.644458	13.835284	Tchèques et Allemands	Politique Tchécoslovaquie	https://www.retronews.fr/journal/le-petit-parisien/27-juin-1935/2/61418/1	O
Louis Roubaud	1935-08-05	Le Petit Parisien	La Haye	Pays-Bas	52.070498	4.300700	Tranquillité !	Économie néerlandaise	https://www.retronews.fr/journal/le-petit-parisien/5-aout-1935/2/61342/1	O
Louis Roubaud	1935-08-07	Le Petit Parisien	Rotterdam	Pays-Bas	51.92442	4.477733	La Hollande bouleverserait son économie en dévaluant sa monnaie	Économie néerlandaise	https://www.retronews.fr/journal/le-petit-parisien/7-aout-1935/2/61338/1	O
Louis Roubaud	1935-11-06	Le Petit Parisien	Djibouti	Djibouti	11.825138	42.590275	Djibouti nouveau carrefour du monde	Conflit Italo-Ethiopien	https://www.retronews.fr/journal/le-petit-parisien/6-novembre-1935/2/61158/1	O
Louis Roubaud	1935-12-26	Le Petit Parisien	Addis-Abeba	Éthiopie	8.980603	38.757761	Un peu de vérité sur l'Éthiopie	Conflit Italo-Ethiopien	https://www.retronews.fr/journal/le-petit-parisien/26-decembre-1935/2/61058/1	O
Louis Roubaud	1936-05-20	Le Petit Parisien	Rome	Italie	41.902784	12.496366	Le maintien des sanctions	Economie italienne	https://www.retronews.fr/journal/le-petit-parisien/20-mai-1936/2/60768/1	O
Louis Roubaud	1936-09-01	Le Petit Parisien	Alicante	Espagne	38.345996	-0.490686	Alicante cité anxieuse	Guerre espagnole	https://www.retronews.fr/journal/le-petit-parisien/1-septembre-1936/2/60562/1	O
Louis Roubaud	1936-09-02	Le Petit Parisien	Alicante	Espagne	38.345997	-0.490687	Scènes d'horreur à Alicante	Guerre espagnole	https://www.retronews.fr/journal/le-petit-parisien/2-septembre-1936/2/60560/1	O
Louise Weiss	1920-04-29	Le Petit Parisien	Paris	France	48.86669293	2.333335326	Un entretien avec le général Pellé	Tchécoslovaquie et son armée	https://gallica.bnf.fr/ark:/12148/bpt6k604276m/f1.item.r=Louise%20Weiss.zoom	O
Louise Weiss	1920-08-08	Le Petit Parisien	Boulogne	France	50.725231	1.613334	De Boulogne à Hythe	Accord Angletere France sur Europe de l'Est	https://gallica.bnf.fr/ark:/12148/bpt6k6043745/f1.item.r=Louise%20Weiss.zoom	O
Louise Weiss	1920-09-19	Le Petit Parisien	Prague	Tchécoslovaquie	50.0755	14.4378	Sur les grandes routes de l'Europe centrale	l'orient express, traverse l'Europe de l'Est	https://gallica.bnf.fr/ark:/12148/bpt6k6044165/f1.item.r=Louise%20Weiss.zoom	O
Louise Weiss	1920-09-25	Le Petit Parisien	Prague	Tchécoslovaquie	50.0755	14.4378	La petite entente dans le passé et dans l'avenir	négociations en Europe centrale	https://gallica.bnf.fr/ark:/12148/bpt6k6044220/f1.item.r=Louise%20Weiss.zoom	O
Louise Weiss	1920-09-29	Le Petit Parisien	Prague	Tchécoslovaquie	50.0755	14.4378	En Russie bolchéviste ni liberté d'opinion ni liberté de la presse	liberté de la presse en Russie	https://gallica.bnf.fr/ark:/12148/bpt6k604426h/f1.image.r=Louise%20Weiss	O
Louise Weiss	1920-09-29	Le Petit Parisien	Prague	Tchécoslovaquie	50.0755	14.4378	Le chaos bolchéviste	témoignage d'un étranger en Russie	https://gallica.bnf.fr/ark:/12148/bpt6k604427w/f1.item.r=Louise%20Weiss.zoom	O
Louise Weiss	1920-10-03	Le Petit Parisien	Prague	Tchécoslovaquie	50.0755	14.4378	Le calvaire du prolétariat russe ou le communisme du malheur	conditions de vie en Russie	https://gallica.bnf.fr/ark:/12148/bpt6k604430k/f1.item.r=Louise%20Weiss.zoom	O
Louise Weiss	1920-10-31	Le Petit Parisien	Prague	Tchécoslovaquie	50.0755	14.4378	Le terrorisme, système de gouvernement en Russie soviétique	la terreur systématisée en Russie	https://gallica.bnf.fr/ark:/12148/bpt6k6044589/f1.item.r=Louise%20Weiss.zoom	O
Louise Weiss	1920-11-06	Le Petit Parisien	Prague	Tchécoslovaquie	50.0755	14.4378	Le krach du bolchévisme	recul des dictateurs communistes, révolte des paysans	https://gallica.bnf.fr/ark:/12148/bpt6k6044644/f1.item.r=Louise%20Weiss.zoom	O
Louise Weiss	1920-11-15	Le Petit Parisien	Prague	Tchécoslovaquie	50.0755	14.4378	Il y a bien en Allemagne une politique de revanche militariste	montée du militarisme en Allemagne	https://gallica.bnf.fr/ark:/12148/bpt6k6044733/f1.item.r=Louise%20Weiss.zoom	O
Louise Weiss	1920-11-29	Le Petit Parisien	Prague	Tchécoslovaquie	50.0755	14.4378	Le désastre industriel de la Russie des soviets	conditions de vie en Russie	https://gallica.bnf.fr/ark:/12148/bpt6k604487z/f1.item.r=Louise%20Weiss.zoom	O
Louise Weiss	1921-05-29	Le Petit Parisien	Paris	France	48.86669293	2.333335326	Milenko Vesnitch le ministre de Serbie est mort hier à Paris	mort du ministre serbe	https://gallica.bnf.fr/ark:/12148/bpt6k6046688/f1.item.r=Louise%20Weiss.zoom	O
Louise Weiss	1921-11-02	Le Petit Parisien	Moscou	URSS	55.7558	37.6173	Cinq semaines à Moscou	premières rencontres en Russie	https://gallica.bnf.fr/ark:/12148/bpt6k604825c/f1.item.langFR.zoom	O
Louise Weiss	1921-11-04	Le Petit Parisien	Moscou	URSS	55.7558	37.6173	Cinq semaines à Moscou : au soviet de la ville	rencontre avec un dirigeant communiste russe	https://gallica.bnf.fr/ark:/12148/bpt6k6048274/f1.item.r=Louise%20Weiss.zoom	O
Louise Weiss	1921-11-11	Le Petit Parisien	Moscou	URSS	55.7558	37.6173	Cinq semaines à Moscou : les multiples visages de la faim	famine en Russie	https://gallica.bnf.fr/ark:/12148/bpt6k604834b/f1.image.r=Louise%20Weiss?rk=5536508	O
Louise Weiss	1921-11-16	Le Petit Parisien	Moscou	URSS	55.7558	37.6173	Cinq semaines à Moscou : l'église et la révolution	Russie et religion	https://gallica.bnf.fr/ark:/12148/bpt6k6048397/f4.item.r=Louise%20Weiss.zoom	O
Louise Weiss	1921-11-21	Le Petit Parisien	Moscou	URSS	55.7558	37.6173	Cinq semaines à Moscou : la Russie cassée en morceaux	géographie russe	https://gallica.bnf.fr/ark:/12148/bpt6k604844p/f1.image.r=Louise%20Weiss	O
Louise Weiss	1921-11-29	Le Petit Parisien	Moscou	URSS	55.7558	37.6173	Cinq semaines à Moscou : au 'proletcult' avec Isadora Duncan	théâtre	https://gallica.bnf.fr/ark:/12148/bpt6k6048528/f4.item.r=Louise%20Weiss.zoom	O
Louise Weiss	1921-12-02	Le Petit Parisien	Moscou	URSS	55.7558	37.6173	Cinq semaines à Moscou : l'organisation du parti communiste et sa psychologie	parti communiste	https://gallica.bnf.fr/ark:/12148/bpt6k604855d/f1.item.r=Louise+Weiss.zoom	O
Louise Weiss	1921-12-05	Le Petit Parisien	Moscou	URSS	55.7558	37.6173	Cinq semaines à Moscou : la pensée de Lénine	idéologie léninoise	https://gallica.bnf.fr/ark:/12148/bpt6k604858j/f1.item.r=Louise+Weiss.zoom	O
Louise Weiss	1921-12-08	Le Petit Parisien	Moscou	URSS	55.7558	37.6173	Cinq semaines à Moscou : le Tsar-famine	famine en Russie	https://gallica.bnf.fr/ark:/12148/bpt6k6048617.item.r=Louise+Weiss	O
Louise Weiss	1923-10-16	Le Petit Parisien	Paris	France	48.86669293	2.333335326	Le président Masaryksera aujourd'hui notre hote	accueil à Paris du président tchéchoslovaque	https://gallica.bnf.fr/ark:/12148/bpt6k6055386/f1.item.r=Louise%20Weiss.zoom	O
Louise Weiss	1924-08-30	Le Petit Parisien	Genève	Suisse	46.1984	6.143158	Genève s'apprête à recevoir les puissances	rencontre de la SDN	https://gallica.bnf.fr/ark:/12148/bpt6k605858t/f1.item.r=Weiss.zoom	O
Louise Weiss	1927-03-21	Le Petit Parisien	Paris	France	48.86669293	2.333335326	La crise des cadres de la nation : grandeur et servitude militaire	armée	https://gallica.bnf.fr/ark:/12148/bpt6k606791h/f1.item.r=Louise%20Weiss.zoom	O
Louise Weiss	1927-04-10	Le Petit Parisien	Paris	France	48.86669293	2.333335326	La crise des cadres de la nation : réponse à quelques lettres	réactions et réponse aux lecteurs	https://gallica.bnf.fr/ark:/12148/bpt6k6068112/f1.item.r=Louise%20Weiss.zoom	O
Louise Weiss	1927-04-13	Le Petit Parisien	Paris	France	48.86669293	2.333335326	La crise des cadres de la nation : l'élite compte sur le président du conseil	administration et assistance	https://gallica.bnf.fr/ark:/12148/bpt6k6068146/f1.item.r=Louise%20Weiss.zoom	O
Ludovic Naudeau	1904-01-24	Le Journal	Harbin	Chine	45.804572	126.530494	Le Journal en Mandchourie	Guerre russo-japonaise	https://www.retronews.fr/journal/le-journal/24-janvier-1904/129/277657/1	O
Ludovic Naudeau	1904-01-27	Le Journal	Dalian	Chine	38.920168	121.608971	Le Journal en Mandchourie	Guerre russo-japonaise	https://www.retronews.fr/journal/le-journal/27-janvier-1904/129/223695/1	O
Ludovic Naudeau	1904-02-03	Le Journal	Lüshunkou	Chine	38.851834	121.243239	Le Journal en Mandchourie	Guerre russo-japonaise	https://www.retronews.fr/journal/le-journal/3-fevrier-1904/129/245823/1	O
Ludovic Naudeau	1905-01-16	Le Journal	Shenyang	Chine	41.805329	123.417272	Pour les pauvres gens de Mandchourie	Guerre russo-japonaise	https://www.retronews.fr/journal/le-journal/16-janvier-1905/129/111079/1	O
Ludovic Naudeau	1905-03-16	Le Journal	Shenyang	Chine	41.805330	123.417273	Prisonnier des Japonais	Guerre russo-japonaise	https://www.retronews.fr/journal/le-journal/6-mars-1905/129/240755/1	O
Ludovic Naudeau	1905-03-30	Le Journal	Kobé	japon	34.706720	135.189327	Ludovic Naudeau en liberté	Guerre russo-japonaise	https://www.retronews.fr/journal/le-journal/30-mars-1905/129/251057/1	O
Ludovic Naudeau	1905-04-22	Le Journal	Tokyo	japon	35.745856	139.731006	L'incident franco-japonais	Envoyé spécial au Japon	https://www.retronews.fr/journal/le-journal/22-avril-1905/129/227557/1	O
Ludovic Naudeau	1905-12-28	Le Journal	Tokyo	Japon	35.745856	139.731006	Un écho de la révolution russe	Dernier article au Japon	https://www.retronews.fr/journal/le-journal/28-decembre-1905/129/240725/1	O
Marc Chadourne	1931-09-01	Le Petit Parisien	Itchang (Yichang)	Chine	30.691967	111.286471	Les bouilonnements de la jeunes Chine	Reveil de la Chine	https://www.retronews.fr/embed-journal/le-petit-parisien/1-septembre-1931/	O
Marc Chadourne	1934-01-18	Paris-Soir	Corbigny	France	47.257618	3.684328	Le gouverneur général Pasquier me parlait un soir à Hanoi…	Accident Trimoteur	https://www.retronews.fr/embed-journal/paris-soir/18-janvier-1934	O
Marc Chadourne	1934-04-20	Paris-Soir		Amérique			Fini le temps des beaux départs	Paquebot Mananthan	https://www.retronews.fr/embed-journal/paris-soir/20-avril-1934	O
Marc Chadourne	1934-04-24	Paris-Soir	New York	Amérique	40.712784	-74.005941	Bagdad sur le Subway		https://www.retronews.fr/embed-journal/paris-soir/24-avril-1934	O
Marc Chadourne	1934-04-25	Paris-Soir	New York	Etats-Unis	40.712784	-74.005941	L'ennemi de Wall Street ou le sermon	Club de danse : Paradise	https://www.retronews.fr/embed-journal/paris-soir/25-avril-1934	O
Marc Chadourne	1934-06-05	Paris-Soir		Japon			Des milliers de jeugnes gens se sucident au Japon	Suicide sacrifice héroique	https://www.retronews.fr/embed-journal/paris-soir/5-juin-1934	O
Marc Chadourne	1934-06-06	Paris-Soir	Oshima	Japon	34.0509	134.1122	Une ascencion au cratère tragique	Suicide	https://www.retronews.fr/embed-journal/paris-soir/6-juin-1934	N
Marc Chadourne	1934-06-29	Paris-Soir	Yoshiwara (Tokyo)	Japon	35.680400	139.769017	Une femme parle au Yoshiwara	Quartier de prositution	https://www.retronews.fr/embed-journal/paris-soir/29-juin-1934	O
Marc Chadourne	1934-07-17	Paris-Soir	Pékin	Chine	1.352083	103.819836	Grande muraille et porte ouverte	Muraille de Chine/Défense	https://www.retronews.fr/embed-journal/paris-soir/17-juillet-1934	O
Marc Chadourne	1935-03-19	Le Journal	Tokyo	Japon	35.709026	139.731992	Un jeune empire de 2.595 ans	Empire japonais	https://www.retronews.fr/embed-journal/le-journal/19-mars-1935	0
Marc Chadourne	1935-04-04	Le Journal	Pékin	Chine	39.904211	116.407395	Le général qui vainquit en jouant de la guitare	Civilisatio chinoise	https://www.retronews.fr/embed-journal/le-journal/4-avril-1935	O
Marc Chadourne	1938-02-20	Le Petit Marseillais	France	Paris	48. 86669293	2.333335326	Tempete sur l'Asie	Conférence conflit sino japonais	https://www.retronews.fr/embed-journal/le-petit-marseillais/20-fevrier-1938/	N
Marc Chadourne	1938-07-04	Paris-Soir	Kaunas	Lituanie	54.898521	116.407395	La frontière n'est plus fermée	Frontière lituanie et Pologne	https://www.retronews.fr/embed-journal/paris-soir/4-juillet-1938	O
Marc Chadourne	1939-02-21	Paris-Soir	Singapour	Malaisie	1.352083	103.819836	La Chine commence à Singapour	Chine, Singapour	https://www.retronews.fr/journal/paris-soir/21-fevrier-1939/131/95847/7	O
Marc Chadourne	1939-07-28	Paris-Soir	Shangai	Chine	31.230416	121.473701	Le Japon a gagné par l'accord de Tokio' 'la guerre des chausettes'	Conséquences accord Tokio	https://www.retronews.fr/embed-journal/paris-soir/28-juillet-1939	O
Maurice Dekobra	1919-12-08	La France	Berlin	Allemagne	52.530644	13.383068	Ce que j'ai entendu à Berlin	Reportage sur la mentalité germanique	https://www.retronews.fr/journal/la-france/8-decembre-1919/649/2058411/1	O
Maurice Dekobra	1919-12-13	La France	Berlin	Allemagne	52.530644	13.383068	En flânant sous les tilleuls	Reportage sur le Berlin de l'époque	https://www.retronews.fr/journal/la-france/13-decembre-1919/649/2058325/1	O
Maurice Dekobra	1921-05-02	La France	Milan	Italie	45.4654219	9.1859243	Le réveil de l'Italie	Reportage sur l'Italie	https://www.retronews.fr/journal/le-petit-journal/2-mai-1921/100/423777/1	O
Maurice Dekobra	1921-05-07	Le Petit Journal	Essen	Allemagne	51.523016	7.004598	Notre gage principal dans la Ruhr : Essen	Reportage sur la guerre	https://www.retronews.fr/journal/le-petit-journal/7-mai-1921/100/435163/1	O
Maurice Dekobra	1921-05-15	Le Petit Journal	Vienne	Italie	48.2081743	16.3738189	Au pays de la valse lente		https://www.retronews.fr/journal/le-petit-journal/15-mai-1921/100/435161/1	O
Maurice Dekobra	1921-05-25	Le Petit Journal	Budapest	Hongrie	47.497912	19.040235	Les Hongrois demandent-ils un Roi ?		https://www.retronews.fr/journal/le-petit-journal/25-mai-1921/100/449187/1	O
Maurice Dekobra	1921-05-28	Le Petit Journal	Prague	République Tchèque	50.0755381	14.4378005	Le petit Parlement d'une jeune République	Reportage sur le territoire de la République Tchèque	https://www.retronews.fr/journal/le-petit-journal/28-mai-1921/100/423813/1	O
Maurice Dekobra	1930-03-15	Le Journal	New-York	Etats-Unis	40.712784	-74.005941	La débutante	Reportage sur les amazones transatlantiques	https://www.retronews.fr/journal/le-journal/15-mars-1930/129/578031/1	O
Maurice Dekobra	1930-03-17	Le Journal	New-York	Etats-Unis	40.712784	-74.005941	Sa majesté la milliardaire	Reportage sur les amazones transatlantiques	https://www.retronews.fr/journal/le-journal/17-mars-1930/129/578089/1	O
Maurice Dekobra	1930-03-18	Le Journal	New-York	Etats-Unis	40.712784	-74.005941	Conseillère sentimentale	Reportage sur les amazones transatlantiques	https://www.retronews.fr/journal/le-journal/18-mars-1930/129/578087/1	O
Maurice Dekobra	1930-03-19	Le Journal	New-York	Etats-Unis	40.712784	-74.005941	College girls	Reportage sur les amazones transatlantiques	https://www.retronews.fr/journal/le-journal/19-mars-1930/129/278579/1	O
Maurice Dekobra	1930-03-20	Le Journal	Philadelphie	Etats-Unis	39.9525839	-75.1652215	La philantropie en bas de soie	Reportage sur les amazones transatlantiques	https://www.retronews.fr/journal/le-journal/20-mars-1930/129/577197/1	O
Maurice Dekobra	1930-03-22	Le Journal	Reno	Etats-Unis	39.5296329	-119.8138027	La cité des coeurs brisés	Reportage sur l'Amérique sèche	https://www.retronews.fr/journal/le-journal/22-mars-1930/129/240491/1	O
Maurice Dekobra	1930-03-23	Le Journal	New-York	Etats-Unis	40.712784	-74.005941	Un gentleman ne bat pas sa femme	Reportage sur l'Amérique sèche	https://www.retronews.fr/journal/le-journal/23-mars-1930/129/233943/1	O
Maurice Dekobra	1930-03-24	Le Journal	New-York	Etats-Unis	40.712784	-74.005941	La valse des millions	Reportage sur l'Amérique sèche	https://www.retronews.fr/journal/le-journal/24-mars-1930/129/1192475/1	O
Maurice Dekobra	1930-03-27	Le Journal	New-York	Etats-Unis	40.712784	-74.005941	L'archange de la prévention	Reportage sur l'Amérique sèche	https://www.retronews.fr/journal/le-journal/27-mars-1930/129/111979/1	O
Maurice Dekobra	1930-12-24	Le Journal	San Francisco	Etats-Unis	37.774929	-122.419416	Les mystères de la ville chinoise de San Francisco	Reportage sur la Californie	https://www.retronews.fr/journal/le-journal/24-decembre-1930/129/234761/1	O
Maurice Dekobra	1930-12-26	Le Journal	San Francisco	Etats-Unis	37.774929	-122.419416	La onzième nuit ?	Reportage sur la Californie	https://www.retronews.fr/journal/le-journal/26-decembre-1930/129/240573/1	O
Maurice Dekobra	1930-12-28	Le Journal	Los Angeles	Etats-Unis	34.003342	-118.485832	Le paradis de l'automobile	Reportage sur la Californie	https://www.retronews.fr/journal/le-journal/28-decembre-1930/129/250953/1	O
Maurice Dekobra	1931-02-02	Le Journal	Mexico	Mexique	19.432608	-99.133208	Toros et matadors	Reportage sur le Mexique	https://www.retronews.fr/journal/le-journal/2-fevrier-1931/129/109175/1	O
Maurice Dekobra	1931-02-03	Le Journal	Mexico	Mexique	19.432608	-99.133208				O
Maurice Dekobra	1931-02-04	Le Journal	Mexico	Mexique	19.432608	-99.133208	Le mépris de la mort	Reportage sur le Mexique	https://www.retronews.fr/journal/le-journal/4-fevrier-1931/129/577221/1	O
Maurice Dekobra	1931-02-05	Le Journal	Mexico	Mexique	19.432608	-99.133208	Lucullus à Mexico	Reportage sur le Mexique	https://www.retronews.fr/journal/le-journal/5-fevrier-1931/129/110095/1	O
Maurice Dekobra	1931-02-08	Le Journal	Mexico	Mexique	19.432608	-99.133208	Dialogues de courtisanes	Reportage sur le Mexique	https://www.retronews.fr/journal/le-journal/2-fevrier-1931/129/109175/1	O
Maurice Dekobra	1931-02-09	Le Journal	Mexico	Mexique	19.432608	-99.133208	Le pactole de Wall-Street	Reportage sur le Mexique	https://www.retronews.fr/journal/le-journal/9-fevrier-1931/129/110913/1	O
Maurice Dekobra	1933-08-30	Le Journal	Saint-Tropez	France	43.267681	6.640711	La faune de Saint Tropez	Reportage sur les madones du train bleu	https://www.retronews.fr/journal/le-journal/30-aout-1933/129/578347/1	O
Maurice Dekobra	1933-08-31	Le Journal	Juan-les-Pins	France	43.569190	7.112385	Les mystères du baccara	Reportage sur les madones du train bleu	https://www.retronews.fr/journal/le-journal/31-aout-1933/129/278537/1	O
Maurice Dekobra	1934-05-06	Le Journal	Shangaï	Chine	31.230416	121.473701	Match de grillons	Reportage sur la Chine	https://www.retronews.fr/journal/le-journal/6-mai-1934/129/227261/1	O
Maurice Dekobra	1934-05-07	Le Journal	Shangaï	Chine	31.230416	121.473701	Armes de contrebande	Reportage sur la Chine	https://www.retronews.fr/journal/le-journal/7-mai-1934/129/111431/1	O
Maurice Dekobra	1934-05-08	Le Journal	Shangaï	Chine	31.230416	121.473701	La veuve du Général	Reportage sur la Chine	https://www.retronews.fr/journal/le-journal/8-mai-1934/129/278621/1	O
Maurice Dekobra	1934-05-09	Le Journal	Shangaï	Chine	31.230416	121.473701	Taxis girls jaunes	Reportage sur la Chine	https://www.retronews.fr/journal/le-journal/9-mai-1934/129/578415/1	O
Maurice Dekobra	1934-05-11	Le Journal	Shangaï	Chine	31.230416	121.473701	La cité des disparus	Reportage sur la Chine	https://www.retronews.fr/journal/le-journal/11-mai-1934/129/577421/1	O
Maurice Dekobra	1934-05-12	Le Journal	Nankin	Chine	32.060255	118.796877	Ainsi parla M. Wang Ching Wei...	Reportage sur la Chine	https://www.retronews.fr/journal/le-journal/12-mai-1934/129/578377/1	O
Maurice Dekobra	1934-05-13	Le Journal	Nankin	Chine	32.060255	118.796877	Psychologie blanche et jaune	Reportage sur la Chine	https://www.retronews.fr/journal/le-journal/13-mai-1934/129/234711/1	O
Maurice Dekobra	1934-05-14	Le Journal	Nankin	Chine	32.060255	118.796877	Mariages franco-chinois	Reportage sur la Chine	https://www.retronews.fr/journal/le-journal/14-mai-1934/129/111427/1	O
Maurice Dekobra	1934-05-15	Le Journal	Hangchow	Chine	30.274085	120.15507	Jeux de l'amour et de la mort	Reportage sur la Chine	https://www.retronews.fr/journal/le-journal/15-mai-1934/129/111429/1	O
Maurice Dekobra	1934-05-26	Le Journal	Singapour	Chine	1.352083	103.819836	Où va la Chine ?	Reportage sur la Chine	https://www.retronews.fr/journal/le-journal/26-mai-1934/129/578411/1	O
Maurice Dekobra	1939-11-06	Le Journal	New-York	Etats-Unis	40.712784	-74.005941	Voilà ce qu'apporte aux Alliés la mort de l'embargo	Reportage sur la guerre	https://www.retronews.fr/journal/le-journal/6-novembre-1939/129/248719/1	O
Maurice Dekobra	1939-12-03	Le Journal	New-York	Etats-Unis	40.712784	-74.005941	La maison France doit avoir sa publicité	Reportage sur la guerre	https://www.retronews.fr/journal/le-journal/3-decembre-1939/129/226893/1	O
Maurice Dekobra	1939-12-09	Le Journal	New-York	Etats-Unis	40.712784	-74.005941	L'étoile rouge décline dans le ciel d'Amérique	Reportage sur la guerre	https://www.retronews.fr/journal/le-journal/9-decembre-1939/129/278321/1	O
Maurice Dekobra	1940-03-13	Le Journal	New-York	Etats-Unis	40.712784	-74.005941	Une troisième candidature pour Franklin Roosevelt ?	Reportage sur les élections américaines	https://www.retronews.fr/journal/le-journal/13-mars-1940/129/111183/1	O
Maurice Dekobra	1940-05-05	Le Journal	New-York	Etats-Unis	40.712784	-74.005941	Que pense l'Amérique	Reportage sur les élections américaines	https://www.retronews.fr/journal/le-journal/5-mai-1940/129/109445/1	O
Maurice Dekobra	1940-05-07	Le Journal	New-York	Etats-Unis	40.712784	-74.005941	Depuis la guerre, l'Italie a doublé ses achats aux Etats-Unis	Reportage sur la guerre	https://www.retronews.fr/journal/le-journal/7-mai-1940/129/234469/1	O
Maurice Dekobra	1940-05-09	Le Journal	New-York	Etats-Unis	40.712784	-74.005941	Ainsi s'est exprimé M. James Gerard	Reportage sur la guerre	https://www.retronews.fr/journal/le-journal/9-mai-1940/129/250563/1	O
Maurice Dekobra	1940-05-15	Le Journal	New-York	Etats-Unis	40.712784	-74.005941	Rapidement, l'opinion américaine évolue en faveur des Alliés	Reportage sur la guerre	https://www.retronews.fr/journal/le-journal/15-mai-1940/129/247869/1	O
Raymond Recouly	1902-08-28	Le Temps	Budapest	Hongrie	47.497912	19.04023499999994	En Hongrie	Politique intérieure et étrangère en Hongrie	https://www.retronews.fr/journal/le-temps/2-septembre-1902/123/638915/1	O
Raymond Recouly	1902-09-16	Le Temps	Kolozsvár	Hongrie	46.7712101	23.623635299999933	A propos du centenaire de la naissance de Kossuth	Célébration figure nationale hongroise	https://www.retronews.fr/journal/le-temps/19-septembre-1902/123/657347/1	O
Raymond Recouly	1902-10-01	Le Temps	Szatmar	Hongrie	47.8016702	22.857592599999975	Les Saxons de Transylvanie	Communauté saxonne en Hongrie	https://www.retronews.fr/journal/le-temps/26-octobre-1902/123/639117/2	N
Raymond Recouly	1902-10-13	Le Temps	Kolozsvár	Hongrie	46.7712101	23.623635299999933	Les fêtes de Mathias Corvin à Kolosvar	Fête nationale hongroise	https://www.retronews.fr/journal/le-temps/20-octobre-1902/123/639083/1	O
Raymond Recouly	1902-12-01	Le Temps					La vie politique	Parlement hongrois	https://www.retronews.fr/journal/le-temps/9-decembre-1902/123/657289/1	O
Raymond Recouly	1903-04-01	Le Temps	Fez	Maroc	34.0181246	-5.00784509999994	La politique du makhzen	Inégalités au Maroc	https://www.retronews.fr/journal/le-temps/12-mai-1903/123/639237/2	N
Raymond Recouly	1903-04-03	Le Temps	Fez	Maroc	34.0181246	-5.00784509999994	Au Maroc	Récit de voyage	https://www.retronews.fr/journal/le-temps/13-avril-1903/123/657795/1	O
Raymond Recouly	1903-04-20	Le Temps	Fez	Maroc	34.0181246	-5.00784509999994	Au Maroc	Politique intérieure marocaine	https://www.retronews.fr/journal/le-temps/1-mai-1903/123/639337/2	N
Raymond Recouly	1903-05-01	Le Temps	Fez	Maroc	34.0181246	-5.00784509999994	La politique du makhzen et les réformes qu’on a voulu y apporter	Politique intérieure et étrangère en Hongrie	https://www.retronews.fr/journal/le-temps/22-mai-1903/123/1886491/2	N
